phase,replicate,trial_id,scenario_id,received_mask,arrival_order,method_order
pilot,0,43,iid_p45,27,L1|G1|E1|E2|L2,replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5
pilot,0,44,iid_p35,9,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p00,31,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p30,9,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p60,1,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,shared_risk_matched_p20,11,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p20,11,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p05,31,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p40,9,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,heterogeneous_example,9,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p10,11,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p50,1,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p25,9,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p15,11,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p45,1,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,44,iid_p55,1,E2|E1|L1|L2|G1,gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check
pilot,0,45,iid_p40,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p35,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p45,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,heterogeneous_example,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,shared_risk_matched_p20,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p25,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p05,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p30,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p60,29,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p20,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p10,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p55,29,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p50,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p00,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,45,iid_p15,31,E2|G1|E1|L2|L1,shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5
pilot,0,46,iid_p60,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p15,29,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,shared_risk_matched_p20,31,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p30,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p40,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p05,31,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p35,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p45,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p50,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p00,31,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p10,31,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p25,25,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p20,29,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,iid_p55,17,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,46,heterogeneous_example,25,L1|L2|G1|E1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication
pilot,0,47,iid_p60,0,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,heterogeneous_example,27,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p50,0,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p10,31,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p05,31,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p25,19,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p35,1,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p45,0,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p15,31,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,shared_risk_matched_p20,31,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p30,1,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p40,0,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p00,31,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p20,27,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,47,iid_p55,0,G1|L2|L1|E2|E1,rs_3_5|shamir_3_5|replication|native|rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway
pilot,0,48,iid_p10,15,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p00,31,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p60,1,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p35,11,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p40,9,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p30,11,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,shared_risk_matched_p20,15,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,heterogeneous_example,11,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p05,15,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p20,11,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p15,15,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p50,1,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p25,11,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p55,1,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,48,iid_p45,9,L1|E2|G1|E1|L2,rs_2_5_gateway_check|gatl_uniform_3_5|gatl_gateway|rs_3_5|shamir_3_5|replication|native
pilot,0,49,iid_p00,31,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p05,31,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,heterogeneous_example,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p45,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,shared_risk_matched_p20,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p55,7,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p50,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p20,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p40,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p25,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p30,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p15,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p10,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p60,7,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,49,iid_p35,23,E2|E1|L2|G1|L1,rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native
pilot,0,50,shared_risk_matched_p20,31,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p55,18,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p15,30,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p60,2,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p25,30,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,heterogeneous_example,27,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p20,30,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p35,18,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p30,30,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p00,31,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p45,18,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p05,31,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p50,18,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p10,31,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,50,iid_p40,18,L2|G1|E2|L1|E1,gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check
pilot,0,51,iid_p35,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p05,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p45,13,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p40,15,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p60,12,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p50,13,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p25,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p30,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p15,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p10,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,heterogeneous_example,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p00,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p20,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,shared_risk_matched_p20,31,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,51,iid_p55,13,E1|L2|E2|G1|L1,shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication
pilot,0,52,iid_p50,12,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p05,31,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p55,12,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p35,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p10,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p45,12,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p25,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p40,13,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,heterogeneous_example,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p15,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p00,31,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p20,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p30,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,shared_risk_matched_p20,29,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,52,iid_p60,12,G1|E1|L2|L1|E2,native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway|replication|shamir_3_5
pilot,0,53,iid_p35,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p15,11,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p10,11,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p05,31,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p50,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p55,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p20,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p45,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p40,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p60,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p25,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p30,3,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,heterogeneous_example,11,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,iid_p00,31,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,53,shared_risk_matched_p20,11,E1|G1|E2|L2|L1,rs_3_5|gatl_gateway|replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5
pilot,0,54,iid_p00,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p25,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p05,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p50,25,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p60,24,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p45,27,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p15,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,heterogeneous_example,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p10,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p40,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p20,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,shared_risk_matched_p20,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p30,31,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
pilot,0,54,iid_p55,24,G1|E1|E2|L1|L2,replication|shamir_3_5|native|rs_2_5_gateway_check|gatl_uniform_3_5|rs_3_5|gatl_gateway
